"paper","experiment","k","Q","calpha0","p0","mdh0","calpha25","p25","mdh25","calpha33","p33","mdh33","calpha67","p67","mdh67","replicated","t1","t2","v1","v2","mdh0scale","mdh25scale","mdh33scale","mdh67scale"
"rpp","D Ganor-Stern",2,0.51212664402316,3.84145882069418,0.474219694522099,7.849,4.75884383138652,0.526700894217339,9.139,5.04323657468101,0.543018475923661,9.53133333333333,6.08289572202274,0.60291728843269,10.9426666666667,1,1.95265386908748,2.49882731082162,0.252027649434268,0.330456062235742,2.13820360417288,2.30723181344056,2.35623564550834,2.52466336282042
"rpp","D Mirman",2,1.10481003012653,3.84145882069418,0.293212921844857,7.849,4.75884383138652,0.351221682921937,9.139,5.04323657468101,0.369554175349354,9.53133333333333,6.08289572202274,0.438167696446308,10.9426666666667,1,1.81527906665784,1.05464489939276,0.347392289992674,0.176285374614316,2.02739882349287,2.18766774827515,2.23413213140825,2.39383168259023
"rpp","JR Schmidt",2,0.201184162738552,3.84145882069418,0.65376671703141,7.849,4.75884383138652,0.691950710517504,9.139,5.04323657468101,0.703720558399739,9.53133333333333,6.08289572202274,0.746478745017078,10.9426666666667,1,0.397922317711388,0.509527891964372,0.0442376826694979,0.0176747662767206,0.697101722691078,0.752208661821632,0.76818499620169,0.823096161657609
"rpp","K Oberauer",2,0.530343538963183,3.84145882069418,0.466462464389446,7.849,4.75884383138652,0.519404303452982,9.139,5.04323657468101,0.53587342415519,9.53133333333333,6.08289572202274,0.596365048715573,10.9426666666667,0,1.35360927167041,0.877916193476481,0.188137356785551,0.238536842138412,1.83001797459866,1.97468364655357,2.01662441090979,2.16077614159634
"rpp","L Sahakyan",2,2.16894077483016,3.84145882069418,0.140823201671211,7.849,4.75884383138652,0.189606182711715,9.139,5.04323657468101,0.205469601255485,9.53133333333333,6.08289572202274,0.266869222259006,10.9426666666667,0,0.459879724844959,0.0388514343852708,0.0443314669612997,0.0373972844294747,0.800930065402834,0.864244791109722,0.882600686846889,0.945690479782956
"rpp","M Bassok",2,0.292429203598154,3.84145882069418,0.588668028464942,7.849,4.75884383138652,0.632732524530543,9.139,5.04323657468101,0.646349669454095,9.53133333333333,6.08289572202274,0.695970722376085,10.9426666666667,1,0.780957576094734,0.593014895155185,0.0301300309520246,0.0906597222057482,0.973693366792318,1.05066529118882,1.07298061520131,1.14967908807391
"rpp","M Reynolds",2,0.00250490391558549,3.84145882069418,0.960083328809823,7.849,4.75884383138652,0.964769985817837,9.139,5.04323657468101,0.966206566608149,9.53133333333333,6.08289572202274,0.971390496814422,10.9426666666667,1,0.326164036537304,0.291174533323742,0.273758865248687,0.214988558360858,1.95861648311029,2.11344806048496,2.15833607444032,2.31261759501034
"rpp","MJ Yap",2,6.63562141343234e-05,3.84145882069418,0.993500558210509,7.849,4.75884383138652,0.994264246893963,9.139,5.04323657468101,0.994498321021738,9.53133333333333,6.08289572202274,0.995342912120756,10.9426666666667,1,0.816759923841455,0.82055730153517,0.150551508812694,0.066761632644324,1.30602099803033,1.40926392126375,1.43919560482259,1.54207174581805
"rpp","N Janssen 1",2,1.41399185981027,3.84145882069418,0.234394850531507,7.849,4.75884383138652,0.290974600286655,9.139,5.04323657468101,0.309006082926441,9.53133333333333,6.08289572202274,0.377165553189847,10.9426666666667,0,0.727346038385145,0.207632152570772,0.146097814824341,0.0449234567864575,1.22446966515025,1.32126583292352,1.34932850465694,1.44578079302492
"rpp","NB Turk-Browne",2,0.0228905493700685,3.84145882069418,0.879742042663056,7.849,4.75884383138652,0.893771783578433,9.139,5.04323657468101,0.898074728436917,9.53133333333333,6.08289572202274,0.913612749119074,10.9426666666667,1,2.18614651344413,1.9820093679085,1.25417665403485,0.566311509605505,3.78008089813077,4.07890197571714,4.16553472162268,4.46329420331313
"rpp","PA White",2,0.769426411420889,3.84145882069418,0.380394555042215,7.849,4.75884383138652,0.437253723119929,9.139,5.04323657468101,0.45505862753169,9.53133333333333,6.08289572202274,0.520974203960049,10.9426666666667,1,1.59443476575783,1.0964315594312,0.1817283950627,0.140598977419371,1.59058088339191,1.71631869334155,1.75277198448176,1.87806309654756
"rpp","S Farrell",2,1.15380886261003,3.84145882069418,0.282753238434297,7.849,4.75884383138652,0.340657290187357,9.139,5.04323657468101,0.358981123724541,9.53133333333333,6.08289572202274,0.427670726066305,10.9426666666667,1,1.20736628070807,0.666133120910009,0.139941880404893,0.113941880378803,1.41164217788759,1.52323461416887,1.55558694773056,1.66678293917826
"rpp","S Pacton",2,0.0457558438264595,3.84145882069418,0.830620239089081,7.849,4.75884383138652,0.850239481652923,9.139,5.04323657468101,0.856260608081616,9.53133333333333,6.08289572202274,0.878019898299833,10.9426666666667,1,2.0391174535938,1.8627936005185,0.354695651719603,0.324782608614464,2.30937759263445,2.49193736301558,2.54486419912683,2.72677540514107
"rpp","T Makovski",2,0.417420853492281,3.84145882069418,0.518226801775105,7.849,4.75884383138652,0.567809451099229,9.139,5.04323657468101,0.583185314182177,9.53133333333333,6.08289572202274,0.63944976100304,10.9426666666667,1,1.32115651949592,0.746757696919994,0.522314049909688,0.268096885759368,2.49077004841202,2.68766916510933,2.74475319440085,2.9409528045711
"rpp","BK Payne",2,2.26050035901148,3.84145882069418,0.132711175910768,7.849,4.75884383138652,0.180372827787456,9.139,5.04323657468101,0.19590910134524,9.53133333333333,6.08289572202274,0.256212171007473,10.9426666666667,1,0.752563776418888,0.303923435637463,0.066179017935911,0.022862399188434,0.835994068764237,0.9020806566485,0.921240157116757,0.987091964874264
"rpp","CR Cox",2,5.1367685600448,3.84145882069418,0.0234242101039078,7.849,4.75884383138652,0.0414942570966962,9.139,5.04323657468101,0.0478297221419915,9.53133333333333,6.08289572202274,0.0745614167739793,10.9426666666667,0,0.462901998910219,-0.104723833808349,0.0425684672787381,0.0201556134742086,0.701656119356112,0.757123090389654,0.773203803458863,0.828473721763449
"rpp","D Albarracin",2,4.30152670485842,3.84145882069418,0.0380781756126756,7.849,4.75884383138652,0.0627686478068217,9.139,5.04323657468101,0.071249007703313,9.53133333333333,6.08289572202274,0.106206582895702,10.9426666666667,0,0.817456601426715,-0.060999428047954,0.133378151291889,0.0460197808071515,1.18663152201742,1.28043652769402,1.30763201633589,1.40110376905107
"rpp","DB Centerbar",2,0.792510162637156,3.84145882069418,0.373342185109834,7.849,4.75884383138652,0.430412555212669,9.139,5.04323657468101,0.448294948520336,9.53133333333333,6.08289572202274,0.514547499754222,10.9426666666667,0,0.42046865908243,0.188880056180723,0.0316423779793226,0.0360328185323467,0.72882276132136,0.786437296241821,0.803140620533887,0.860550473260205
"rpp","DM Amodio",2,2.84066988666451,3.84145882069418,0.0919058912159895,7.849,4.75884383138652,0.132352710278732,9.139,5.04323657468101,0.145738632768065,9.53133333333333,6.08289572202274,0.198618131072741,10.9426666666667,0,0.814386768172811,0.15385458435809,0.0992175703867012,0.0543739355828108,1.09797073292265,1.1847669699377,1.20993051063442,1.2964183941366
"rpp","E van Dijk",2,8.62905975077354,3.84145882069418,0.00330842292666522,7.849,4.75884383138652,0.00768759978696054,9.139,5.04323657468101,0.00935311616589996,9.53133333333333,6.08289572202274,0.0170466675629319,10.9426666666667,0,0.819460280795095,-0.0843551397183251,0.0457991681549096,0.0488672657267914,0.861995846589455,0.930137914099229,0.949893329171467,1.01779331422912
"rpp","EP Lemay",2,1.9303855871497,3.84145882069418,0.164716265898372,7.849,4.75884383138652,0.216318846309266,9.139,5.04323657468101,0.232993352095974,9.53133333333333,6.08289572202274,0.297056953738004,10.9426666666667,0,0.33935944930939,0.0735531906058308,0.0222441342477599,0.0143563085012484,0.535982159345781,0.578352354783126,0.590636114700397,0.632855785195028
"rpp","H Ersner-Hershfield",2,3.73100419116797,3.84145882069418,0.0534112737980921,7.849,4.75884383138652,0.0836484695890358,9.139,5.04323657468101,0.0938862852922961,9.53133333333333,6.08289572202274,0.135404470980508,10.9426666666667,0,0.450333209687123,-0.00943879711209965,0.0385577981628175,0.0180999506375155,0.666863307083104,0.719579854002489,0.734863177559088,0.787392442944291
"rpp","J Correll",2,1.99617534749457,3.84145882069418,0.157696687465582,7.849,4.75884383138652,0.208540849652115,9.139,5.04323657468101,0.224999039667098,9.53133333333333,6.08289572202274,0.288361074960858,10.9426666666667,0,0.569829696259796,0.147998136097599,0.0617815126105647,0.0273598874033222,0.836463297885208,0.902586979036875,0.921757233403872,0.987646002650728
"rpp","JJ Exline",2,6.16300127129791,3.84145882069418,0.0130449685106492,7.849,4.75884383138652,0.0251387976891593,9.139,5.04323657468101,0.0294848463128118,9.53133333333333,6.08289572202274,0.0483375427600474,10.9426666666667,0,0.957639373062834,0.0234439404865086,0.111751662928186,0.029854847898101,1.05426254010826,1.13760357877489,1.16176540525857,1.24481036539779
"rpp","JL Risen",2,2.66439499402499,3.84145882069418,0.102616838320796,7.849,4.75884383138652,0.145245899479312,9.139,5.04323657468101,0.15928954922849,9.53133333333333,6.08289572202274,0.214473784707154,10.9426666666667,0,0.378290164469662,0.00600300304037863,0.0342405243680536,0.01777793793798,0.638978020467103,0.68949019355959,0.704134435833273,0.754467158680543
"rpp","KE Stanovich",2,2.79170901674294,3.84145882069418,0.0947531250556252,7.849,4.75884383138652,0.135802988889565,9.139,5.04323657468101,0.149371243768013,9.53133333333333,6.08289572202274,0.20289230718357,10.9426666666667,0,0.455646728282793,0.147103773658382,0.0112503046550663,0.0228502245467303,0.517353895998572,0.558251499214484,0.570108332394283,0.610860642218988
"rpp","KL Blankenship",2,3.504654152938,3.84145882069418,0.0611966217108939,7.849,4.75884383138652,0.0938648063847368,9.139,5.04323657468101,0.104862370068155,9.53133333333333,6.08289572202274,0.149169035664916,10.9426666666667,0,0.424539118916466,0.0890798673261405,0.0160778210134245,0.0160317408910514,0.502023855397561,0.541709595858339,0.553215091712854,0.592759844062821
"rpp","N Shnabel",2,7.70567121413381,3.84145882069418,0.00550476000998812,7.849,4.75884383138652,0.0119523383047497,9.139,5.04323657468101,0.0143539834327687,9.53133333333333,6.08289572202274,0.0251960687394319,10.9426666666667,0,0.556975963049383,-0.204332633164914,0.0463464755205891,0.0288696558926865,0.768356307622187,0.82909602880844,0.846705391823941,0.907229328236071
"rpp","NO Rule",2,0.026121592947232,3.84145882069418,0.871603721473889,7.849,4.75884383138652,0.88656774498797,9.139,5.04323657468101,0.891157653212988,9.53133333333333,6.08289572202274,0.907733723081729,10.9426666666667,0,0.628970902033151,0.560829008703686,0.0897062121551917,0.0880516158572155,1.18119481545992,1.27457004131016,1.30164093028592,1.3946844300165
"rpp","PA Goff",2,4.15717947161554,3.84145882069418,0.0414583868815188,7.849,4.75884383138652,0.0674721937631542,9.139,5.04323657468101,0.0763749482289737,9.53133333333333,6.08289572202274,0.11292352857334,10.9426666666667,0,0.861371454744204,0.0260931224077289,0.0878140885749657,0.0800136170207397,1.1477280432318,1.23845767042687,1.2647615603746,1.3551688602404
"rpp","PW Eastwick",2,1.30180437968289,3.84145882069418,0.253883895788004,7.849,4.75884383138652,0.31117444166015,9.139,5.04323657468101,0.329377128311308,9.53133333333333,6.08289572202274,0.397937703822689,10.9426666666667,1,0.282407233592759,0.0588348408724416,0.0251836657134908,0.0132127443514867,0.548974883396325,0.592372173201805,0.604953703296918,0.648196819290017
"rpp","SL Murray",2,8.55761898436663,3.84145882069418,0.00344079142905551,7.849,4.75884383138652,0.00795402461339945,9.139,5.04323657468101,0.00966779139021678,9.53133333333333,6.08289572202274,0.0175703536292227,10.9426666666667,0,0.669561986662229,-0.272700123293101,0.0494257028220341,0.054324871429921,0.902406924454592,0.973743548419509,0.994425113681334,1.06550830616866
"rpp","SM McCrea",2,0.0681282267816814,3.84145882069418,0.794081831222708,7.849,4.75884383138652,0.817766240343952,9.139,5.04323657468101,0.825039535877389,9.53133333333333,6.08289572202274,0.851343890576008,10.9426666666667,1,0.733474346404709,0.605378435941475,0.168073504327178,0.0727747175117158,1.37492461364741,1.48361447127805,1.51512530342778,1.62342902796593
"rpp","V Purdie-Vaughns",2,14.4043230383875,3.84145882069418,0.00014746339144156,7.849,4.75884383138652,0.000500301223277932,9.139,5.04323657468101,0.000651683293023675,9.53133333333333,6.08289572202274,0.00144886478822848,10.9426666666667,0,0.817279147426268,-0.0739211315435857,0.0524488225260428,0.00269003649005284,0.657863895055303,0.70986902492509,0.724946097928721,0.776766473654382
"rpp","B Dessalegn",2,7.31121226993946,3.84145882069418,0.00685256830047898,7.849,4.75884383138652,0.0144426355239511,9.139,5.04323657468101,0.0172443961782379,9.53133333333333,6.08289572202274,0.0297667700907035,10.9426666666667,0,0.826046573844292,-0.457350436907506,0.13378151263314,0.0915036830899888,1.32976069321921,1.43488027504516,1.46535603028833,1.57010216283303
"rpp","B Eitam",2,0.79766296420594,3.84145882069418,0.371793024606683,7.849,4.75884383138652,0.428907287417176,9.139,5.04323657468101,0.446805970150527,9.53133333333333,6.08289572202274,0.51313006435184,10.9426666666667,0,0.456075390139388,0.211048906701217,0.0495059383704799,0.0257614117262406,0.768617870537213,0.829378268665106,0.84699362623844,0.90753816613502
"rpp","C Farris",2,27.0085189251354,3.84145882069418,2.02560758943982e-07,7.849,4.75884383138652,1.32633025606843e-06,9.139,5.04323657468101,1.92606370552628e-06,9.53133333333333,6.08289572202274,5.92193804704877e-06,10.9426666666667,0,1.33238575278883,0.183087757134156,0.0206998272194791,0.0282064414462407,0.619568642490269,0.668546475075602,0.682745888850699,0.731549722110137
"rpp","C Janiszewski",2,0.526249075842378,3.84145882069418,0.468188108901447,7.849,4.75884383138652,0.521028856952526,9.139,5.04323657468101,0.537464664816193,9.53133333333333,6.08289572202274,0.597825734692784,10.9426666666667,1,0.707363863402615,0.46349496975127,0.0775924764697909,0.0354187192183591,0.94181998012162,1.0162722653866,1.03785710794036,1.11204489298628
"rpp","C McKinstry",2,0.38670056440867,3.84145882069418,0.534038843928246,7.849,4.75884383138652,0.582470481240364,9.139,5.04323657468101,0.597476576725855,9.53133333333333,6.08289572202274,0.652331706498466,10.9426666666667,1,1.96638416219322,2.27058485082364,0.056190476238031,0.183111111295796,1.37050288600681,1.47884319942029,1.51025269341947,1.61820811553608
"rpp","DA Armor",2,2.21365945461887,3.84145882069418,0.136793839630881,7.849,4.75884383138652,0.185031049839146,9.139,5.04323657468101,0.200735526620499,9.53133333333333,6.08289572202274,0.261603748226068,10.9426666666667,1,1.86071093069637,2.3645457405937,0.0601793965130075,0.0544947531781807,0.948724091043406,1.02372215665569,1.04546522917947,1.12019685562588
"rpp","DR Addis",2,0.266788207191978,3.84145882069418,0.605494452972628,7.849,4.75884383138652,0.648103587023786,9.139,5.04323657468101,0.661261559567266,9.53133333333333,6.08289572202274,0.709168155109741,10.9426666666667,1,1.38996402914849,1.72317536337172,0.191354838784732,0.224817204288106,1.80735562800427,1.95022980739262,1.99165119098239,2.13401779358367
"rpp","E Nurmsoo",2,5.28914342389485,3.84145882069418,0.021458772409894,7.849,4.75884383138652,0.0385016283828137,9.139,5.04323657468101,0.044499128264327,9.53133333333333,6.08289572202274,0.0699107245247068,10.9426666666667,0,1.16025025103555,-1.00833426883345,0.172457440162195,0.716676856814841,2.64174470700194,2.85057859742073,2.91112269796158,3.11921468221101
"rpp","E Vul",2,0.114429966986834,3.84145882069418,0.735155971134428,7.849,4.75884383138652,0.76517693696515,9.139,5.04323657468101,0.774408135783621,9.53133333333333,6.08289572202274,0.807845744083953,10.9426666666667,1,0.60084436633184,0.681943899266829,0.0253547322822832,0.0321226437535773,0.671669505415773,0.724765989538505,0.740159462631622,0.793067315450005
"rpp","EJ Masicampo",2,4.69463070976692,3.84145882069418,0.0302570002777087,7.849,4.75884383138652,0.0516159672646769,9.139,5.04323657468101,0.0590238627165209,9.53133333333333,6.08289572202274,0.089900052135082,10.9426666666667,0,0.437478442786884,-0.0979537475651025,0.0367665560342389,0.0243005753737094,0.692326450759312,0.747055897465002,0.762922791086768,0.817457805202636
"rpp","G Hajcak",2,0.361928772562478,3.84145882069418,0.547436991099705,7.849,4.75884383138652,0.594851721758066,9.139,5.04323657468101,0.609532607327794,9.53133333333333,6.08289572202274,0.663154542867371,10.9426666666667,0,0.82163362512238,0.516397779494322,0.155836060464391,0.101587301587302,1.42144854593606,1.53381619035347,1.56639326846806,1.67836171403674
"rpp","GA Alvarez",2,2.54722535088677,3.84145882069418,0.110488139294678,7.849,4.75884383138652,0.154579711775064,9.139,5.04323657468101,0.169060819417196,9.53133333333333,6.08289572202274,0.225762529020923,10.9426666666667,1,2.08636388844754,4.79499999744312,1.19327346785971,1.68700156096747,4.75471121113202,5.13057828012122,5.23954782318361,5.61407958162152
"rpp","GP Lau",2,4.22570219418957,3.84145882069418,0.0398161409385898,7.849,4.75884383138652,0.0651949824364562,9.139,5.04323657468101,0.0738953113651923,9.53133333333333,6.08289572202274,0.109682567055291,10.9426666666667,0,0.832430884200087,-0.0685994350396289,0.134084033627718,0.0580392156882283,1.22799649180316,1.32507146052522,1.35321496086667,1.44994505971133
"rpp","J Winawer",2,0.836967568617567,3.84145882069418,0.360265490364722,7.849,4.75884383138652,0.417677321178702,9.139,5.04323657468101,0.435688701750128,9.53133333333333,6.08289572202274,0.502516285751176,10.9426666666667,1,1.88226307670776,1.24120000039835,0.269389796069191,0.221623097639554,1.96315058075532,2.11834058536493,2.16333251279192,2.31797118724333
"rpp","JA Richeson",2,2.5106467482767,3.84145882069418,0.11307951537768,7.849,4.75884383138652,0.157628391088046,9.139,5.04323657468101,0.172245700902072,9.53133333333333,6.08289572202274,0.229417166508322,10.9426666666667,0,0.800960961967162,0.0353553389772755,0.171908831947976,0.0615576923076031,1.35369078776582,1.46070207953975,1.49172627008264,1.59835739206038
"rpp","JS Nairne",2,0.0106782809399133,3.84145882069418,0.917696488830754,7.849,4.75884383138652,0.927335131702164,9.139,5.04323657468101,0.930290303432933,9.53133333333333,6.08289572202274,0.940957061909022,10.9426666666667,1,0.995642681413101,0.934619448736598,0.217013232567455,0.131716581458289,1.65444259806379,1.78522877256145,1.82314566087044,1.9534672025945
"rpp","JT Larsen",2,9.08568919945527,3.84145882069418,0.00257617381309561,7.849,4.75884383138652,0.0061848316654447,9.139,5.04323657468101,0.00757126859858293,9.53133333333333,6.08289572202274,0.014047301358413,10.9426666666667,1,0.429511714797468,1.15525478046425,0.0354616975690531,0.0225089181763102,0.674545300914147,0.727869120994204,0.743328502216644,0.796462883355484
"rpp","KA Ranganath",2,5.04178299181981,3.84145882069418,0.0247430105573117,7.849,4.75884383138652,0.0434803094975278,9.139,5.04323657468101,0.0500345163331204,9.53133333333333,6.08289572202274,0.0776169472637248,10.9426666666667,0,0.00928013990024891,0.21297947587915,0.00710494870514488,0.001124961139362,0.254158537864724,0.274250152359025,0.280075015007188,0.300095251753768
"rpp","KD Vohs",2,3.49746252683153,3.84145882069418,0.0614629349508523,7.849,4.75884383138652,0.0942104037754455,9.139,5.04323657468101,0.10523264006001,9.53133333333333,6.08289572202274,0.1496293784684,10.9426666666667,0,1.14901199795405,0.205791155979883,0.183456157635943,0.0709184210505182,1.41300603965802,1.52470629126254,1.55708988211564,1.66839330586038
"rpp","N Halevy",2,4.63280919311243,3.84145882069418,0.0313661665585669,7.849,4.75884383138652,0.053223045240709,9.139,5.04323657468101,0.0607920800684078,9.53133333333333,6.08289572202274,0.0922854252081506,10.9426666666667,1,2.40328722593017,1.7243356192158,0.0409028848967328,0.0585994397285407,0.883738505432332,0.953599362809338,0.97385308103688,1.04346574976509
"rpp","N Janssen 2",2,0.326203074493432,3.84145882069418,0.567903455447067,7.849,4.75884383138652,0.613695223552852,9.139,5.04323657468101,0.627859484581566,9.53133333333333,6.08289572202274,0.679532668619658,10.9426666666667,0,1.71047194841308,1.14574310982417,0.49469387759343,0.48297520670087,2.77014884846031,2.98913327929111,3.05262017488317,3.27082663859425
"rpp","P Bressan 1",2,5.596775197578,3.84145882069418,0.0179935683318954,7.849,4.75884383138652,0.0331182540047384,9.139,5.04323657468101,0.038480446891614,9.53133333333333,6.08289572202274,0.0613910376415806,10.9426666666667,0,0.384225020137164,-0.0603720766419469,0.020036854425601,0.0152810869757178,0.526507855647901,0.568129093135224,0.580195718825211,0.621669092128199
"rpp","P Bressan 2",2,3.70068284784221,3.84145882069418,0.0543902044535916,7.849,4.75884383138652,0.0849456745117669,9.139,5.04323657468101,0.0952833174905183,9.53133333333333,6.08289572202274,0.137169533187372,10.9426666666667,0,0.384225020137164,0.0365729353683726,0.020036854425601,0.0126225160239794,0.50630366249787,0.546327728143754,0.557931309581894,0.597813185178232
"rpp","S Forti",2,3.16843409733213,3.84145882069418,0.0750743932377274,7.849,4.75884383138652,0.111574443933495,9.139,5.04323657468101,0.123756794039719,9.53133333333333,6.08289572202274,0.172353933348464,10.9426666666667,0,2.09027050054594,0.424264068370467,0.643786981957889,0.232222222206126,2.62217395370394,2.82946074665384,2.88955632026013,3.09610670328056
"rpp","S Schnall",2,5.17311712375154,3.84145882069418,0.0229390190900634,7.849,4.75884383138652,0.0407592432410419,9.139,5.04323657468101,0.0470126504003086,9.53133333333333,6.08289572202274,0.0734244653014727,10.9426666666667,0,0.872898173329979,0.00567961890155511,0.113379790976257,0.0320002580645669,1.06821720868063,1.15266138487593,1.17714302759879,1.26128720624503
"rpp","SE Palmer",2,3.52156473226003,3.84145882069418,0.0605752334648594,7.849,4.75884383138652,0.093057473342581,9.139,5.04323657468101,0.10399714629709,9.53133333333333,6.08289572202274,0.148092349349202,10.9426666666667,0,3.3638838142428,0.241897263549382,2.18795918796067,0.579787755158954,4.66090610896057,5.02935774360606,5.13617744019689,5.50332010846578
"rpp","SJ Heine",2,1.56772772537684,3.84145882069418,0.210537310137706,7.849,4.75884383138652,0.265877888998987,9.139,5.04323657468101,0.283587666073491,9.53133333333333,6.08289572202274,0.350858591118745,10.9426666666667,1,0.952561456508692,0.221343201923522,0.0711213525858835,0.269932854202517,1.63613400095535,1.76547285332831,1.80297014108272,1.93184950245869
"rpp","SK Moeller",2,3.66516904505316,3.84145882069418,0.0555610068682713,7.849,4.75884383138652,0.0864921930289088,9.139,5.04323657468101,0.0969475407748537,9.53133333333333,6.08289572202274,0.13926705956934,10.9426666666667,0,0.652125970874945,-0.0680393381094283,0.0851013131132613,0.0564032303032446,1.05388289732596,1.13719392465993,1.16134705040477,1.24436210583001
"rpp","T Goschke",2,0.0518740480380315,3.84145882069418,0.819833796878502,7.849,4.75884383138652,0.840662376938041,9.139,5.04323657468101,0.847055747783855,9.53133333333333,6.08289572202274,0.870165059033969,10.9426666666667,1,0.808507396922827,0.902565042441179,0.119325236176383,0.051219400594009,1.15698092206,1.24844200323628,1.27495795274623,1.3660941080197
"rpp","V Lobue",2,2.77556059827491,3.84145882069418,0.0957131395664081,7.849,4.75884383138652,0.136962484498113,9.139,5.04323657468101,0.1505909579222,9.53133333333333,6.08289572202274,0.204323471183185,10.9426666666667,0,1.10453610090903,0.361436527749323,0.111063829749177,0.0878858800764146,1.24962245195142,1.34840698533346,1.37704611430324,1.47547970438482
"rpp","Z Estes",2,1.60926475956457,3.84145882069418,0.204595185041512,7.849,4.75884383138652,0.259557903242475,9.139,5.04323657468101,0.277166399936919,9.53133333333333,6.08289572202274,0.344140487509339,10.9426666666667,0,1.48165249515248,0.525538272411879,0.364429065670092,0.203628117893793,2.11155886344495,2.27848076590309,2.32687394779818,2.49320284119546
"wagenmakers","Wagenmakers",2,3.01050331566771,3.84145882069418,0.0827266000567071,7.849,4.75884383138652,0.121106369827495,9.139,5.04323657468101,0.133864118199269,9.53133333333333,6.08289572202274,0.184518535069949,10.9426666666667,0,0.469228974976336,0.0155052264808362,0.0662917405722365,0.00209059233449478,0.732620591428424,0.79053535052812,0.807325714346462,0.86503472467144
